"vuosi","syrtun","oty","toimiala","SLHKY","sllvy"
3,"0007493",1,"D","5","6"
3,"0007495",5,"D","4","5"
3,"0007496",2,"D","8","8"
3,"0007500",1,"I","2","4"
3,"0007501",1,"K","2","6"
3,"0007503",1,"K","2","4"
3,"0007505",1,"D","6","6"
3,"0007506",1,"G","3","6"
3,"0007508",1,"H","6","7"
3,"0007510",1,"G","1","4"
3,"0007515",1,"D","6","6"
3,"0007517",1,"G","1","4"
3,"0007520",1,"J","3","1"
3,"0007521",3,"L","8","1"
3,"0007523",1,"K","3","5"
3,"0007525",1,"G","1","4"
3,"0007526",1,"H","1","4"
3,"0007527",1,"J","1","1"
3,"0007529",1,"O","7","1"
3,"0007530",1,"N","3","1"
3,"0007532",1,"K","4","6"
3,"0007533",5,"G","4","6"
3,"0007538",1,"G","4","6"
3,"0007540",1,"F","6","7"
3,"0007544",1,"G","1","4"
3,"0007547",3,"N","8","1"
3,"0007548",1,"D","6","7"
3,"0007551",1,"D","4","6"
3,"0007553",1,"D","7","7"
3,"0007556",1,"K","1","3"
3,"0007557",1,"I","1","3"
3,"0007558",1,"G","1","2"
3,"0007559",1,"F","3","5"
3,"0007560",1,"G","3","6"
3,"0007562",1,"D","1","4"
3,"0007568",1,"G","1","4"
3,"0007569",1,"D","3","5"
3,"0007571",1,"O","3","5"
3,"0007572",1,"A","3","1"
3,"0007573",1,"G","5","7"
3,"0007576",1,"I","1","2"
3,"0007577",3,"L","7","1"
3,"0007581",1,"F","9","9"
3,"0007582",1,"G","1","4"
3,"0007583",5,"G","7","8"
3,"0007584",1,"O","3","1"
3,"0007588",1,"K","3","4"
3,"0007590",1,"G","3","6"
3,"0007591",1,"G","2","5"
3,"0007594",1,"D","5","6"
3,"0007596",1,"D","2","5"
3,"0007598",1,"O","2","5"
3,"0007599",1,"K","2","5"
3,"0007602",1,"D","3","5"
3,"0007605",1,"K","4","5"
3,"0007607",1,"F","2","5"
3,"0007610",1,"H","2","5"
3,"0007616",1,"F","2","5"
3,"0007621",1,"D","1","3"
3,"0007624",1,"I","2","5"
3,"0007628",1,"D","5","6"
3,"0007629",1,"K","5","5"
3,"0007634",1,"D","5","6"
3,"0007635",1,"O","4","1"
3,"0007638",1,"I","4","6"
3,"0007639",1,"I","1","3"
3,"0007640",1,"D","4","5"
3,"0007641",1,"O","3","1"
3,"0007644",1,"F","1","3"
3,"0007645",1,"G","6","8"
3,"0007646",3,"N","9","1"
3,"0007647",1,"H","1","5"
3,"0007649",1,"G","2","6"
3,"0007650",1,"D","2","5"
3,"0007666",1,"F","2","5"
3,"0007672",1,"J","6","1"
3,"0007673",1,"K","5","6"
3,"0007675",1,"D","1","4"
3,"0007678",1,"H","1","4"
3,"0007680",1,"G","4","6"
3,"0007682",1,"G","7","8"
3,"0007684",1,"I","2","4"
3,"0007685",1,"I","6","6"
3,"0007687",1,"M","5","1"
3,"0007688",1,"G","1","4"
3,"0007698",1,"I","1","4"
3,"0007701",1,"K","2","4"
3,"0007703",1,"K","1","1"
3,"0007704",3,"N","6","1"
3,"0007707",1,"F","1","4"
3,"0007710",1,"G","7","8"
3,"0007711",1,"F","1","3"
3,"0007720",1,"G","4","6"
3,"0007722",1,"D","5","6"
3,"0007723",1,"J","4","1"
3,"0007724",1,"I","3","5"
3,"0007726",1,"D","3","5"
3,"0007729",1,"O","2","1"
3,"0007730",5,"D","5","7"
3,"0007731",1,"O","6","5"
3,"0007733",1,"D","4","6"
3,"0007736",1,"D","5","6"
3,"0007742",1,"I","2","4"
3,"0007744",3,"L","8","1"
3,"0007748",1,"D","1","4"
3,"0007753",1,"K","4","6"
3,"0007754",1,"G","1","2"
3,"0007758",1,"G","2","6"
3,"0007760",1,"K","3","6"
3,"0007765",1,"K","2","4"
3,"0007768",1,"G","4","6"
3,"0007769",1,"D","6","7"
3,"0007770",1,"D","1","4"
3,"0007772",1,"D","6","6"
3,"0007780",1,"G","1","5"
3,"0007785",1,"K","1","3"
3,"0007787",1,"H","1","4"
3,"0007788",2,"O","9","9"
3,"0007791",1,"G","3","6"
3,"0007792",1,"K","2","4"
3,"0007795",1,"D","5","6"
3,"0007796",3,"L","4","1"
3,"0007800",5,"D","4","5"
3,"0007801",1,"D","6","6"
3,"0007803",1,"D","1","4"
3,"0007807",1,"D","4","5"
3,"0007808",1,"D","6","7"
3,"0007809",3,"N","7","1"
3,"0007811",1,"H","2","5"
3,"0007812",1,"F","1","3"
3,"0007818",5,"D","5","6"
3,"0007833",1,"G","1","4"
3,"0007838",1,"H","1","4"
3,"0007845",1,"D","3","5"
3,"0007848",1,"G","5","7"
3,"0007850",1,"O","1","4"
3,"0007853",1,"F","4","6"
3,"0007854",1,"D","3","5"
3,"0007857",1,"G","2","5"
3,"0007859",1,"G","1","4"
3,"0007861",1,"N","1","3"
3,"0007865",1,"K","3","5"
3,"0007869",1,"D","1","3"
3,"0007871",1,"D","1","2"
3,"0007878",1,"D","5","6"
3,"0007879",1,"D","2","4"
3,"0007881",1,"O","5","1"
3,"0007882",5,"J","3","1"
3,"0007890",1,"G","4","6"
3,"0007891",1,"D","1","4"
3,"0007894",1,"F","1","3"
3,"0007899",1,"D","1","3"
3,"0007900",1,"G","2","5"
3,"0007905",5,"G","3","5"
3,"0007908",1,"I","4","5"
3,"0007911",1,"A","1","3"
3,"0007912",1,"J","4","1"
3,"0007913",1,"I","2","4"
3,"0007915",1,"O","2","5"
3,"0007923",1,"G","2","5"
3,"0007924",1,"G","4","7"
3,"0007925",1,"F","1","4"
3,"0007928",1,"F","1","4"
3,"0007933",2,"D","6","6"
3,"0007938",3,"L","8","1"
3,"0007939",1,"I","6","7"
3,"0007940",1,"F","2","4"
3,"0007946",1,"K","3","6"
3,"0007951",1,"D","4","6"
3,"0007955",1,"G","1","3"
3,"0007956",1,"O","4","1"
3,"0007959",1,"D","3","5"
3,"0007964",1,"I","1","2"
3,"0007966",1,"M","5","1"
3,"0007970",1,"J","7","1"
3,"0007971",3,"L","7","1"
3,"0007972",1,"D","5","6"
3,"0007974",1,"F","2","4"
3,"0007975",1,"D","6","8"
3,"0007977",1,"G","6","7"
3,"0007978",1,"D","4","6"
3,"0007979",1,"F","1","4"
3,"0007983",1,"G","1","3"
3,"0007985",1,"F","1","4"
3,"0007990",1,"F","1","4"
3,"0007992",5,"G","6","7"
3,"0007993",1,"H","3","5"
3,"0007999",1,"D","6","7"
3,"0008003",1,"K","4","5"
3,"0008004",1,"F","2","5"
3,"0008005",1,"D","3","4"
3,"0008009",3,"L","7","1"
3,"0008011",1,"O","3","5"
3,"0008012",1,"D","2","5"
3,"0008014",1,"D","2","5"
3,"0008016",1,"K","4","6"
3,"0008018",1,"K","2","4"
3,"0008020",5,"D","3","5"
3,"0008024",1,"G","2","5"
3,"0008027",1,"F","1","4"
3,"0008028",1,"F","2","4"
3,"0008029",3,"L","7","1"
3,"0008031",1,"F","2","4"
3,"0008040",1,"D","5","6"
3,"0008042",1,"I","2","5"
3,"0008043",1,"G","1","4"
3,"0008044",1,"D","8","7"
3,"0008047",1,"H","4","6"
3,"0008048",3,"M","5","1"
3,"0008054",1,"C","7","7"
3,"0008061",5,"G","4","6"
3,"0008062",2,"I","9","9"
3,"0008068",1,"J","4","1"
3,"0008069",5,"K","2","4"
3,"0008075",1,"J","7","1"
3,"0008076",1,"D","4","6"
3,"0008077",1,"D","3","5"
3,"0008079",1,"K","4","5"
3,"0008086",1,"J","1","1"
3,"0008088",1,"M","7","1"
3,"0008091",2,"D","9","9"
3,"0008092",1,"G","2","5"
3,"0008094",1,"D","3","4"
3,"0008095",1,"K","1","4"
3,"0008096",1,"K","4","5"
3,"0008097",1,"K","4","1"
3,"0008098",1,"N","2","4"
3,"0008099",1,"A","5","6"
3,"0008101",1,"D","3","5"
3,"0008102",1,"K","6","7"
3,"0008106",1,"G","4","6"
3,"0008109",1,"K","1","4"
3,"0008110",1,"O","1","1"
3,"0008111",1,"G","4","6"
3,"0008112",1,"K","7","7"
3,"0008113",1,"N","3","1"
3,"0008114",1,"D","8","9"
3,"0008116",1,"K","1","3"
3,"0008117",1,"F","2","4"
3,"0008118",1,"K","2","5"
3,"0008119",3,"L","7","1"
3,"0008124",1,"O","1","3"
3,"0008126",1,"F","5","6"
3,"0008127",1,"I","1","3"
3,"0008129",1,"H","4","5"
3,"0008131",1,"G","2","5"
3,"0008133",1,"F","3","6"
3,"0008134",1,"D","4","6"
3,"0008135",2,"D","9","9"
3,"0008140",1,"I","4","5"
3,"0008141",1,"K","4","6"
3,"0008142",1,"K","1","4"
3,"0008146",1,"N","1","1"
3,"0008147",1,"K","1","2"
3,"0008148",1,"K","5","6"
3,"0008149",1,"M","5","1"
3,"0008151",1,"G","1","2"
3,"0008152",1,"G","4","7"
3,"0008155",1,"K","4","5"
3,"0008158",1,"F","2","5"
3,"0008159",1,"D","4","6"
3,"0008161",1,"F","1","5"
3,"0008163",1,"F","3","5"
3,"0008164",1,"O","1","1"
3,"0008168",1,"I","1","4"
3,"0008171",1,"E","7","8"
3,"0008173",1,"G","4","6"
3,"0008174",1,"G","3","6"
3,"0008181",1,"D","7","6"
3,"0008188",3,"L","7","1"
3,"0008190",1,"F","1","4"
3,"0008193",1,"G","2","5"
3,"0008200",1,"K","4","5"
3,"0008203",1,"K","3","6"
3,"0008206",1,"G","2","5"
3,"0008207",1,"J","3","1"
3,"0008209",1,"G","1","3"
3,"0008210",1,"G","5","7"
3,"0008213",1,"I","6","7"
3,"0008214",1,"H","4","6"
3,"0008218",1,"K","3","5"
3,"0008228",1,"G","1","4"
3,"0008230",1,"F","1","4"
3,"0008231",3,"L","6","1"
3,"0008233",1,"D","1","3"
3,"0008235",1,"F","1","4"
3,"0008236",5,"K","4","6"
3,"0008238",1,"D","5","6"
3,"0008241",1,"G","6","8"
3,"0008244",1,"F","2","4"
3,"0008245",1,"G","5","7"
3,"0008249",1,"D","5","6"
3,"0008250",1,"G","1","4"
3,"0008252",1,"A","7","6"
3,"0008254",1,"F","1","3"
3,"0008255",1,"G","1","4"
3,"0008256",2,"J","6","1"
3,"0008261",1,"G","2","5"
3,"0008263",1,"G","4","6"
3,"0008267",1,"O","6","1"
3,"0008270",1,"L","7","1"
3,"0008272",1,"D","4","5"
3,"0008273",1,"A","1","1"
3,"0008276",1,"G","1","4"
3,"0008277",3,"L","8","1"
3,"0008279",1,"G","1","5"
3,"0008281",1,"G","1","5"
3,"0008283",1,"O","2","5"
3,"0008285",1,"D","1","4"
3,"0008286",3,"L","7","1"
3,"0008292",1,"D","2","5"
3,"0008293",1,"K","1","1"
3,"0008294",1,"H","1","4"
3,"0008297",1,"G","4","6"
3,"0008298",1,"N","3","1"
3,"0008301",1,"H","5","6"
3,"0008305",1,"I","6","7"
3,"0008306",2,"D","7","7"
3,"0008307",1,"F","4","5"
3,"0008308",1,"G","1","5"
3,"0008310",1,"F","2","5"
3,"0008313",1,"G","2","5"
3,"0008316",1,"I","4","6"
3,"0008322",1,"A","2","5"
3,"0008324",1,"F","4","6"
3,"0008328",1,"G","1","4"
3,"0008331",1,"D","2","5"
3,"0008337",5,"G","1","3"
3,"0008341",1,"I","5","6"
3,"0008342",1,"H","7","7"
3,"0008343",1,"I","2","5"
3,"0008345",1,"G","1","3"
3,"0008346",3,"L","9","1"
3,"0008348",1,"G","3","6"
3,"0008349",1,"D","1","4"
3,"0008350",1,"D","1","4"
3,"0008351",1,"F","1","3"
3,"0008353",1,"D","1","3"
3,"0008354",1,"O","1","1"
3,"0008357",1,"G","2","4"
3,"0008358",1,"I","2","4"
3,"0008360",3,"L","8","1"
3,"0008364",1,"K","5","6"
3,"0008366",1,"F","3","5"
3,"0008367",1,"N","2","1"
3,"0008369",1,"G","3","5"
3,"0008370",3,"L","7","1"
3,"0008371",1,"O","4","1"
3,"0008374",1,"G","2","5"
3,"0008376",5,"G","8","8"
3,"0008379",1,"F","2","4"
3,"0008382",5,"G","2","5"
3,"0008384",1,"I","1","3"
3,"0008390",1,"A","1","3"
3,"0008393",1,"K","1","4"
3,"0008394",1,"I","1","4"
3,"0008395",1,"F","5","6"
3,"0008397",1,"N","1","3"
3,"0008399",1,"G","2","5"
3,"0008403",2,"D","6","6"
3,"0008405",1,"H","1","4"
3,"0008408",1,"K","2","4"
3,"0008410",1,"F","1","3"
3,"0008414",2,"D","7","7"
3,"0008417",1,"H","2","5"
3,"0008419",1,"F","2","5"
3,"0008420",1,"H","2","5"
3,"0008421",1,"O","2","5"
3,"0008423",1,"D","5","6"
3,"0008424",1,"D","7","8"
3,"0008427",1,"F","1","4"
3,"0008430",1,"D","5","6"
3,"0008432",1,"O","2","4"
3,"0008436",3,"L","8","1"
3,"0008438",1,"G","8","9"
3,"0008442",1,"F","1","2"
3,"0008443",1,"F","4","6"
3,"0008446",1,"K","1","2"
3,"0008447",1,"I","6","6"
3,"0008449",1,"F","4","5"
3,"0008450",1,"D","8","8"
3,"0008452",3,"L","8","1"
3,"0008455",1,"D","3","6"
3,"0008460",1,"G","2","5"
3,"0008461",1,"K","2","4"
3,"0008462",1,"G","7","8"
3,"0008464",1,"N","3","1"
3,"0008465",1,"F","5","6"
3,"0008466",1,"G","4","7"
3,"0008470",1,"G","1","3"
3,"0008474",1,"I","2","4"
3,"0008477",1,"G","3","6"
3,"0008480",1,"G","1","5"
3,"0008484",1,"K","1","4"
3,"0008486",1,"G","2","5"
3,"0008488",1,"D","5","6"
3,"0008490",1,"A","5","5"
3,"0008491",1,"O","5","1"
3,"0008505",1,"N","1","1"
3,"0008513",1,"I","1","3"
3,"0008515",1,"K","1","2"
3,"0008519",1,"G","2","5"
3,"0008521",1,"G","2","6"
3,"0008523",1,"D","9","8"
3,"0008525",1,"O","1","3"
3,"0008528",3,"L","9","1"
3,"0008530",3,"N","6","1"
3,"0008531",1,"G","4","6"
3,"0008535",1,"J","7","1"
3,"0008536",1,"O","2","1"
3,"0008538",1,"D","3","5"
3,"0008541",1,"I","5","6"
3,"0008542",5,"G","3","6"
3,"0008543",1,"I","2","5"
3,"0008544",3,"L","7","1"
3,"0008551",1,"D","1","4"
3,"0008553",3,"N","7","1"
3,"0008555",1,"D","3","5"
3,"0008556",1,"K","5","6"
3,"0008558",1,"N","1","1"
3,"0008563",1,"I","1","4"
3,"0008566",1,"G","5","7"
3,"0008568",1,"K","3","5"
3,"0008570",1,"D","8","8"
3,"0008575",1,"F","1","3"
3,"0008576",1,"O","1","1"
3,"0008579",1,"D","1","2"
3,"0008581",1,"A","1","3"
3,"0008582",3,"L","7","1"
3,"0008583",1,"G","4","6"
3,"0008584",1,"G","5","7"
3,"0008586",1,"F","4","5"
3,"0008587",1,"A","1","3"
3,"0008588",5,"G","4","7"
3,"0008590",1,"O","6","1"
3,"0008591",1,"G","3","5"
3,"0008593",1,"I","1","4"
3,"0008595",1,"O","4","1"
3,"0008597",1,"O","1","2"
3,"0008599",1,"I","1","4"
3,"0008601",1,"G","7","8"
3,"0008602",1,"O","1","1"
3,"0008604",1,"K","1","4"
3,"0008605",1,"D","1","4"
3,"0008606",1,"F","1","2"
3,"0008607",1,"I","2","4"
3,"0008608",1,"X","1","4"
3,"0008611",1,"K","2","4"
3,"0008617",1,"D","9","9"
3,"0008618",3,"L","7","1"
3,"0008621",1,"G","3","6"
3,"0008622",1,"K","2","4"
3,"0008626",5,"K","3","6"
3,"0008629",1,"H","1","3"
3,"0008631",3,"L","7","1"
3,"0008637",1,"I","5","6"
3,"0008638",1,"D","8","8"
3,"0008642",1,"D","4","5"
3,"0008644",1,"D","7","8"
3,"0008645",1,"O","3","1"
3,"0008648",1,"G","8","8"
3,"0008652",1,"G","4","6"
3,"0008654",5,"G","6","7"
3,"0008655",1,"I","3","5"
3,"0008659",1,"F","3","5"
3,"0008660",3,"L","9","1"
3,"0008661",1,"F","3","6"
3,"0008663",1,"D","5","6"
3,"0008665",3,"L","7","1"
3,"0008670",1,"D","2","4"
3,"0008671",1,"D","9","8"
3,"0008673",1,"I","1","3"
3,"0008674",1,"H","6","6"
3,"0008675",1,"I","1","4"
3,"0008677",3,"L","9","1"
3,"0008679",1,"H","2","5"
3,"0008681",1,"K","4","6"
3,"0008685",1,"K","1","4"
3,"0008686",1,"G","7","8"
3,"0008688",1,"D","9","9"
3,"0008691",1,"F","1","4"
3,"0008692",1,"M","1","3"
3,"0008693",1,"D","3","5"
3,"0008697",1,"F","2","5"
3,"0008698",1,"F","3","5"
3,"0008699",1,"F","2","5"
3,"0008702",1,"G","1","5"
3,"0008705",1,"O","6","1"
3,"0008706",1,"H","4","5"
3,"0008711",1,"D","1","3"
3,"0008714",1,"K","5","6"
3,"0008717",1,"D","4","6"
3,"0008719",1,"H","2","4"
3,"0008723",5,"D","7","8"
3,"0008730",1,"G","1","4"
3,"0008731",2,"G","4","7"
3,"0008733",1,"D","9","8"
3,"0008735",1,"D","7","7"
3,"0008736",1,"I","3","5"
3,"0008739",1,"D","5","6"
3,"0008741",1,"F","6","7"
3,"0008743",1,"G","5","7"
3,"0008744",1,"G","6","7"
3,"0008745",1,"G","4","6"
3,"0008746",1,"I","1","3"
3,"0008749",1,"D","7","8"
3,"0008750",1,"I","3","5"
3,"0008751",1,"G","1","4"
3,"0008752",1,"G","3","6"
3,"0008754",1,"G","2","5"
3,"0008756",1,"D","1","3"
3,"0008758",5,"G","5","8"
3,"0008759",1,"H","4","6"
3,"0008762",1,"N","3","1"
3,"0008764",1,"I","1","4"
3,"0008766",1,"G","1","3"
3,"0008768",1,"K","2","5"
3,"0008769",3,"L","6","1"
3,"0008772",1,"K","1","1"
3,"0008773",1,"N","3","5"
3,"0008774",1,"O","2","1"
3,"0008775",1,"F","1","2"
3,"0008777",3,"M","4","1"
3,"0008779",1,"F","4","6"
3,"0008781",1,"O","1","1"
3,"0008783",1,"C","1","4"
3,"0008785",1,"O","1","1"
3,"0008786",1,"F","4","6"
3,"0008788",1,"D","1","2"
3,"0008789",1,"O","1","1"
3,"0008791",1,"D","6","6"
3,"0008797",1,"K","3","5"
3,"0008798",1,"H","2","5"
3,"0008800",1,"K","6","6"
3,"0008802",1,"I","1","4"
3,"0008804",1,"D","1","3"
3,"0008806",3,"L","7","1"
3,"0008807",1,"G","1","2"
3,"0008810",1,"D","2","4"
3,"0008811",1,"F","1","2"
3,"0008814",1,"G","2","5"
3,"0008817",3,"N","9","1"
3,"0008819",1,"G","1","4"
3,"0008820",1,"F","1","3"
3,"0008821",5,"J","3","1"
3,"0008824",1,"D","3","5"
3,"0008825",1,"F","3","5"
3,"0008827",5,"M","4","5"
3,"0008829",1,"F","2","5"
3,"0008831",1,"O","2","1"
3,"0008835",1,"K","3","5"
3,"0008836",1,"H","2","5"
3,"0008838",1,"G","3","6"
3,"0008839",1,"D","3","5"
3,"0008842",1,"K","3","5"
3,"0008848",1,"K","1","4"
3,"0008849",1,"D","8","8"
3,"0008850",1,"G","4","6"
3,"0008851",1,"D","5","7"
3,"0008854",1,"D","1","4"
3,"0008855",1,"G","3","6"
3,"0008859",1,"G","3","6"
3,"0008863",1,"O","1","1"
3,"0008866",1,"G","1","4"
3,"0008867",3,"O","1","1"
3,"0008868",1,"D","1","2"
3,"0008869",1,"D","4","5"
3,"0008870",1,"F","2","4"
3,"0008871",1,"F","4","6"
3,"0008873",1,"N","8","1"
3,"0008875",1,"N","1","4"
3,"0008878",1,"D","5","6"
3,"0008879",1,"A","4","7"
3,"0008880",1,"G","3","5"
3,"0008886",1,"D","1","4"
3,"0008888",1,"A","4","1"
3,"0008890",1,"G","3","5"
3,"0008891",3,"L","8","1"
3,"0008894",1,"G","2","5"
3,"0008897",1,"N","2","1"
3,"0008901",1,"K","3","5"
3,"0008902",1,"D","1","4"
3,"0008903",3,"L","8","1"
3,"0008908",1,"K","3","5"
3,"0008910",1,"F","3","5"
3,"0008911",1,"I","1","2"
3,"0008913",1,"F","1","2"
3,"0008916",1,"K","3","1"
3,"0008917",1,"I","1","2"
3,"0008919",1,"D","2","5"
3,"0008920",1,"D","3","5"
3,"0008922",1,"I","2","4"
3,"0008923",3,"L","5","1"
3,"0008924",1,"J","5","1"
3,"0008926",1,"D","5","6"
3,"0008928",1,"D","3","5"
3,"0008931",1,"A","3","5"
3,"0008934",1,"N","1","4"
3,"0008937",1,"K","3","6"
3,"0008939",2,"D","5","6"
3,"0008944",1,"D","4","6"
3,"0008945",1,"F","5","6"
3,"0008947",1,"D","7","7"
3,"0008949",1,"I","3","4"
3,"0008952",1,"G","1","3"
3,"0008953",3,"L","9","1"
3,"0008954",1,"D","6","7"
3,"0008956",1,"I","9","9"
3,"0008959",3,"L","7","1"
3,"0008966",3,"L","8","1"
3,"0008968",1,"D","5","6"
3,"0008970",1,"G","4","6"
3,"0008972",1,"D","1","3"
3,"0008975",1,"D","5","6"
3,"0008978",1,"F","5","6"
3,"0008979",1,"D","9","8"
3,"0008980",1,"G","3","5"
3,"0008981",1,"D","2","5"
3,"0008983",5,"D","4","7"
3,"0008984",1,"G","3","6"
3,"0008987",1,"D","4","6"
3,"0008988",3,"L","8","1"
3,"0008990",1,"K","2","5"
3,"0008992",1,"G","2","5"
3,"0008995",1,"J","7","1"
3,"0008996",1,"O","7","1"
3,"0008999",1,"H","3","5"
3,"0009005",1,"D","5","6"
3,"0009006",1,"F","1","4"
3,"0009012",3,"L","9","1"
3,"0009014",3,"L","8","1"
3,"0009019",1,"G","1","4"
3,"0009020",1,"O","4","1"
3,"0009024",1,"G","4","7"
3,"0009025",1,"G","1","5"
3,"0009026",1,"H","3","5"
3,"0009027",1,"O","3","1"
3,"0009029",1,"D","4","6"
3,"0009030",1,"D","3","5"
3,"0009033",3,"N","6","1"
3,"0009034",1,"D","3","5"
3,"0009038",1,"I","2","4"
3,"0009039",1,"F","2","5"
3,"0009040",1,"D","5","7"
3,"0009041",1,"G","2","5"
3,"0009043",1,"G","1","4"
3,"0009046",1,"D","7","6"
3,"0009047",1,"A","1","3"
3,"0009048",1,"O","2","5"
3,"0009052",1,"O","4","1"
3,"0009055",5,"D","6","7"
3,"0009056",1,"G","4","7"
3,"0009059",1,"G","9","9"
3,"0009060",1,"G","1","2"
3,"0009064",1,"N","8","7"
3,"0009065",1,"F","1","2"
3,"0009068",1,"N","2","4"
3,"0009069",1,"D","6","7"
3,"0009077",1,"I","3","5"
3,"0009079",1,"H","4","5"
3,"0009085",1,"D","1","3"
3,"0009087",1,"G","2","5"
3,"0009093",1,"K","3","4"
3,"0009094",1,"I","6","7"
3,"0009096",1,"L","7","1"
3,"0009097",1,"G","2","5"
3,"0009099",1,"N","7","1"
3,"0009106",1,"K","1","1"
3,"0009110",1,"K","1","2"
4,"0000001",1,"I","5","6"
4,"0000002",1,"D","1","4"
4,"0000006",1,"G","2","5"
4,"0000007",1,"G","4","7"
4,"0000014",2,"M","7","1"
4,"0000015",1,"K","1","4"
4,"0000016",1,"F","1","4"
4,"0000017",5,"G","4","6"
4,"0000019",1,"F","1","2"
4,"0000020",1,"G","1","6"
4,"0000021",1,"G","2","5"
4,"0000022",1,"K","2","4"
4,"0000023",1,"D","3","5"
4,"0000025",1,"K","4","5"
4,"0000026",2,"D","7","8"
4,"0000027",3,"M","5","1"
4,"0000028",1,"I","1","4"
4,"0000029",1,"D","3","5"
4,"0000032",1,"D","8","8"
4,"0000033",3,"L","4","1"
4,"0000036",1,"K","2","4"
4,"0000038",1,"G","1","4"
4,"0000041",3,"N","8","1"
4,"0000044",3,"L","7","1"
4,"0000046",1,"D","5","6"
4,"0000047",1,"I","3","5"
4,"0000048",5,"G","2","5"
4,"0000049",3,"L","3","1"
4,"0000053",1,"H","1","4"
4,"0000054",3,"N","8","1"
4,"0000055",1,"K","1","2"
4,"0000056",3,"L","7","1"
4,"0000059",1,"G","3","6"
4,"0000060",1,"G","1","4"
4,"0000070",1,"I","3","6"
4,"0000073",1,"K","1","4"
4,"0000074",1,"D","7","7"
4,"0000075",1,"D","3","5"
4,"0000080",1,"D","9","9"
4,"0000082",1,"D","4","6"
4,"0000084",1,"G","5","7"
4,"0000087",1,"O","1","4"
4,"0000088",1,"D","5","6"
4,"0000089",1,"I","7","7"
4,"0000090",1,"F","2","5"
4,"0000092",1,"H","3","5"
4,"0000093",1,"J","2","1"
4,"0000095",1,"K","6","5"
4,"0000102",1,"J","7","1"
4,"0000103",1,"O","1","3"
4,"0000106",1,"I","7","8"
4,"0000108",1,"D","3","5"
4,"0000110",1,"D","3","6"
4,"0000117",1,"K","2","6"
4,"0000118",1,"G","3","6"
4,"0000125",1,"G","1","5"
4,"0000127",1,"D","2","5"
4,"0000128",1,"G","1","3"
4,"0000130",3,"L","7","1"
4,"0000133",1,"G","2","6"
4,"0000134",1,"G","3","6"
4,"0000139",1,"D","5","7"
4,"0000141",1,"K","3","5"
4,"0000145",1,"A","1","4"
4,"0000146",1,"K","2","5"
4,"0000150",1,"D","9","9"
4,"0000155",1,"D","3","5"
4,"0000157",1,"K","3","5"
4,"0000159",5,"D","6","7"
4,"0000162",1,"G","1","5"
4,"0000164",1,"D","3","5"
4,"0000165",1,"J","3","1"
4,"0000168",1,"O","1","2"
4,"0000169",1,"H","2","4"
4,"0000170",1,"G","2","5"
4,"0000173",1,"G","1","4"
4,"0000175",1,"G","2","5"
4,"0000179",3,"K","3","5"
4,"0000181",1,"H","4","5"
4,"0000185",1,"K","2","1"
4,"0000188",1,"F","1","4"
4,"0000190",1,"G","5","7"
4,"0000193",1,"K","2","4"
4,"0000194",3,"L","8","1"
4,"0000195",1,"G","5","7"
4,"0000196",1,"H","1","4"
4,"0000197",1,"G","2","5"
4,"0000200",1,"G","2","5"
4,"0000201",1,"G","2","6"
4,"0000203",1,"G","9","9"
4,"0000206",1,"K","5","6"
4,"0000207",1,"D","7","7"
4,"0000208",1,"K","1","4"
4,"0000211",1,"D","3","5"
4,"0000212",1,"A","2","4"
4,"0000215",1,"F","3","5"
4,"0000218",5,"M","5","6"
4,"0000219",5,"G","8","8"
4,"0000220",1,"K","4","6"
4,"0000221",1,"F","2","5"
4,"0000226",1,"K","3","4"
4,"0000227",3,"L","5","1"
4,"0000228",1,"I","6","6"
4,"0000231",1,"G","1","4"
4,"0000234",1,"D","7","8"
4,"0000236",1,"I","3","4"
4,"0000240",1,"D","7","7"
4,"0000242",1,"K","1","4"
4,"0000243",3,"L","7","1"
4,"0000244",1,"D","7","7"
4,"0000245",1,"D","3","5"
4,"0000247",1,"K","1","3"
4,"0000248",1,"K","4","5"
4,"0000249",1,"G","4","5"
4,"0000251",1,"I","1","3"
4,"0000252",1,"G","1","4"
4,"0000258",1,"C","5","7"
4,"0000260",1,"I","4","5"
4,"0000262",1,"K","4","5"
4,"0000263",1,"N","4","1"
4,"0000264",1,"D","7","8"
4,"0000266",1,"G","2","5"
4,"0000267",1,"M","3","1"
4,"0000268",1,"F","1","4"
4,"0000270",1,"F","4","6"
4,"0000271",1,"G","2","5"
4,"0000272",1,"D","9","9"
4,"0000273",1,"D","5","6"
4,"0000274",1,"D","7","8"
4,"0000275",1,"G","2","5"
4,"0000276",1,"K","5","7"
4,"0000278",1,"G","2","5"
4,"0000282",1,"F","1","4"
4,"0000283",1,"G","4","7"
4,"0000285",1,"G","1","4"
4,"0000286",1,"A","1","2"
4,"0000289",1,"I","2","4"
4,"0000290",1,"G","5","7"
4,"0000291",1,"K","2","2"
4,"0000292",1,"K","1","2"
4,"0000299",1,"I","2","5"
4,"0000300",1,"F","1","4"
4,"0000301",2,"N","7","7"
4,"0000302",1,"O","1","3"
4,"0000304",1,"D","3","5"
4,"0000306",1,"H","1","3"
4,"0000308",3,"K","4","1"
4,"0000309",1,"A","2","5"
4,"0000310",1,"K","4","1"
4,"0000311",1,"D","2","4"
4,"0000314",1,"O","2","1"
4,"0000316",1,"G","1","4"
